"","time","t00","t02","t04","t08","t10","t18","t23","t25","t26","t27"
"50129",501.29,0,0,0,0,1,0,0,0,0,0
"50130",501.3,0,0,0,0,1,0,0,0,0,1
"50131",501.31,0,0,0,0,0,0,1,0,0,0
"50132",501.32,0,0,0,0,0,0,0,0,0,1
"50133",501.33,0,0,0,0,0,0,0,0,0,0
"50134",501.34,0,0,0,0,1,0,0,0,0,1
"50135",501.35,0,0,2,0,0,0,0,0,0,0
"50136",501.36,0,0,0,0,0,0,0,0,0,1
"50137",501.37,0,0,0,0,0,0,0,0,0,0
"50138",501.38,0,0,0,0,0,0,0,0,0,0
"50139",501.39,0,0,0,1,0,0,0,0,0,0
"50140",501.4,0,0,0,0,0,0,1,0,0,1
"50141",501.41,0,0,0,0,0,0,1,0,0,0
"50142",501.42,0,0,0,0,0,0,0,0,0,0
"50143",501.43,0,1,0,0,0,0,0,0,0,0
"50144",501.44,0,0,0,0,0,0,0,0,0,0
"50145",501.45,0,0,0,0,0,0,1,0,0,1
"50146",501.46,0,0,0,0,0,0,0,0,0,0
"50147",501.47,1,0,2,0,2,0,0,0,0,1
"50148",501.48,1,0,0,0,0,0,1,0,0,0
"50149",501.49,0,0,1,0,0,0,1,0,0,1
"50150",501.5,0,0,1,0,0,0,0,0,0,0
"50151",501.51,0,0,0,0,0,0,1,0,0,0
"50152",501.52,0,0,0,0,0,0,0,0,0,1
"50153",501.53,0,0,0,0,1,0,0,0,0,0
"50154",501.54,0,0,0,0,0,0,0,0,0,1
"50155",501.55,0,0,0,0,0,0,0,0,0,0
"50156",501.56,0,0,0,0,0,0,0,0,0,0
"50157",501.57,0,0,0,0,0,0,1,0,0,1
"50158",501.58,0,0,0,0,1,0,1,0,0,0
"50159",501.59,0,0,0,0,1,0,1,0,0,0
"50160",501.6,0,0,0,0,0,0,1,0,0,1
"50161",501.61,0,0,0,0,1,0,0,0,0,1
"50162",501.62,0,0,0,0,0,0,2,0,0,0
"50163",501.63,0,0,0,0,0,0,0,0,0,0
"50164",501.64,0,0,0,0,0,0,1,0,0,0
"50165",501.65,0,0,0,0,0,0,0,0,0,0
"50166",501.66,0,2,0,0,0,0,1,0,0,0
"50167",501.67,0,0,0,0,0,0,0,0,0,1
"50168",501.68,0,0,0,0,0,0,0,0,0,0
"50169",501.69,0,0,0,0,0,0,0,0,0,0
"50170",501.7,0,1,0,0,0,0,0,0,0,1
"50171",501.71,0,1,0,0,0,0,1,0,0,0
"50172",501.72,0,0,0,0,0,0,1,0,0,0
"50173",501.73,0,0,0,1,0,0,0,0,0,2
"50174",501.74,0,2,0,0,0,0,0,0,0,1
"50175",501.75,0,0,0,0,0,0,1,0,0,0
"50176",501.76,0,0,0,1,0,0,0,0,0,0
"50177",501.77,0,0,0,0,0,0,1,0,0,1
"50178",501.78,0,0,0,0,0,0,1,0,0,0
"50179",501.79,0,0,0,0,0,0,0,0,0,2
"50180",501.8,0,0,0,0,0,0,0,0,0,0
"50181",501.81,0,0,0,0,0,0,0,0,0,0
"50182",501.82,0,0,0,0,0,0,1,0,0,0
"50183",501.83,0,0,0,0,0,0,0,0,0,3
"50184",501.84,0,0,0,1,0,0,0,0,0,1
"50185",501.85,0,0,0,0,1,0,0,0,0,1
"50186",501.86,0,0,0,0,0,0,0,0,0,0
"50187",501.87,0,1,0,0,0,0,0,0,0,0
"50188",501.88,0,0,0,0,0,0,0,0,0,0
"50189",501.89,0,0,0,0,0,0,1,0,0,0
"50190",501.9,0,0,0,0,1,0,1,0,0,2
"50191",501.91,0,0,0,1,0,0,1,0,0,1
"50192",501.92,0,0,0,0,0,0,0,0,0,0
"50193",501.93,0,0,0,2,0,0,0,0,0,0
"50194",501.94,0,0,0,0,0,0,0,0,0,2
"50195",501.95,0,0,0,0,0,0,0,0,0,0
"50196",501.96,0,0,0,0,0,0,0,0,0,2
"50197",501.97,0,0,0,0,0,0,0,0,0,0
"50198",501.98,0,0,0,0,0,0,0,0,0,0
"50199",501.99,0,0,0,0,0,0,0,0,0,0
"50200",502,0,0,0,0,0,0,0,0,0,1
"50201",502.01,0,0,0,0,0,0,0,0,0,0
"50202",502.02,0,0,0,0,0,0,1,0,0,0
"50203",502.03,0,0,0,0,2,0,1,0,0,0
"50204",502.04,0,0,0,0,0,0,0,0,0,0
"50205",502.05,0,0,0,0,0,0,0,0,0,0
"50206",502.06,0,0,0,0,0,0,0,0,0,0
"50207",502.07,0,0,0,0,0,0,0,0,0,0
"50208",502.08,0,0,0,0,0,0,0,0,0,0
"50209",502.09,0,0,0,0,0,0,0,0,0,0
"50210",502.1,0,0,0,0,0,0,0,0,0,0
"50211",502.11,0,0,0,0,0,0,0,0,0,0
"50212",502.12,0,0,0,0,0,0,0,0,0,0
"50213",502.13,1,0,0,0,0,0,0,0,0,0
"50214",502.14,0,0,0,0,0,0,0,0,0,0
"50215",502.15,0,0,0,0,0,0,0,0,0,0
"50216",502.16,0,0,0,0,0,0,0,0,0,0
"50217",502.17,0,0,0,0,0,0,0,0,0,0
"50218",502.18,0,0,0,0,0,0,1,0,0,1
"50219",502.19,0,0,0,0,0,0,0,0,0,0
"50220",502.2,0,0,0,0,0,0,0,0,0,0
"50221",502.21,0,0,0,0,0,0,0,0,0,0
"50222",502.22,0,0,0,0,0,0,0,0,0,0
"50223",502.23,0,0,0,0,0,0,0,0,0,0
"50224",502.24,0,0,0,0,0,0,0,0,0,0
"50225",502.25,0,0,0,0,0,0,0,0,0,1
"50226",502.26,0,0,0,0,0,0,0,0,0,0
"50227",502.27,0,0,0,0,0,0,0,0,0,0
"50228",502.28,0,0,0,0,0,0,0,0,0,0
"50229",502.29,0,0,0,0,0,0,0,0,0,0
"50230",502.3,0,0,0,0,0,0,0,0,0,0
"50231",502.31,0,0,0,0,0,0,0,0,0,0
"50232",502.32,0,1,0,0,0,0,1,0,0,0
"50233",502.33,0,0,0,0,0,0,0,0,0,0
"50234",502.34,0,0,0,0,0,0,0,0,0,1
"50235",502.35,0,0,0,0,0,0,0,0,0,0
"50236",502.36,0,0,0,1,0,0,0,0,0,1
"50237",502.37,0,0,0,0,0,0,0,0,0,0
"50238",502.38,0,0,0,0,0,0,0,0,0,1
"50239",502.39,0,0,0,0,0,0,1,0,0,0
"50240",502.4,0,0,0,1,0,0,1,0,0,0
"50241",502.41,0,0,0,0,0,0,0,0,0,1
"50242",502.42,0,0,0,0,0,0,0,0,0,0
"50243",502.43,0,0,0,1,0,0,1,0,0,0
"50244",502.44,0,0,0,1,0,0,0,0,0,0
"50245",502.45,0,0,0,0,0,0,0,0,0,0
"50246",502.46,0,0,0,0,0,0,0,0,0,0
"50247",502.47,0,0,0,0,0,0,0,0,0,0
"50248",502.48,0,0,0,0,0,0,0,0,0,0
"50249",502.49,0,0,0,0,0,0,0,0,0,1
"50250",502.5,0,0,0,0,0,0,1,0,0,0
"50251",502.51,0,0,0,0,0,0,0,0,0,1
"50252",502.52,0,0,0,0,0,0,0,0,0,0
"50253",502.53,0,0,0,0,0,0,0,0,0,0
"50254",502.54,0,0,0,0,0,0,0,0,0,0
"50255",502.55,0,0,0,0,0,0,0,0,0,0
"50256",502.56,0,0,0,0,0,0,0,0,0,0
"50257",502.57,0,0,0,0,0,0,0,0,0,0
"50258",502.58,0,0,0,0,0,0,0,0,0,0
"50259",502.59,0,0,0,0,0,0,0,0,0,0
"50260",502.6,0,0,0,0,0,0,1,0,0,0
"50261",502.61,0,0,0,0,0,0,0,0,0,0
"50262",502.62,0,0,0,0,0,0,0,0,0,0
"50263",502.63,0,0,0,0,0,0,0,0,0,0
"50264",502.64,0,0,0,0,0,0,0,0,0,0
"50265",502.65,0,0,0,0,0,0,0,0,0,0
"50266",502.66,0,0,0,0,0,0,0,0,0,0
"50267",502.67,0,0,0,0,0,0,0,0,0,0
"50268",502.68,0,0,0,0,0,0,0,0,0,0
"50269",502.69,0,0,0,0,0,0,0,0,0,0
"50270",502.7,0,0,0,0,0,0,0,0,0,0
"50271",502.71,0,0,0,0,0,0,0,0,0,0
"50272",502.72,0,0,0,0,0,0,0,0,0,0
"50273",502.73,0,0,0,0,0,0,0,0,0,0
"50274",502.74,0,0,0,0,0,0,0,0,0,0
"50275",502.75,0,1,0,0,0,0,0,0,0,0
"50276",502.76,0,0,0,0,0,0,0,0,0,0
"50277",502.77,0,0,0,1,0,0,0,0,0,0
"50278",502.78,0,3,0,1,0,0,0,0,0,1
"50279",502.79,0,4,0,0,0,2,0,0,0,1
"50280",502.8,0,1,0,0,0,2,1,0,0,0
"50281",502.81,0,0,0,0,0,0,0,0,0,0
"50282",502.82,0,0,0,0,0,0,1,0,0,0
"50283",502.83,0,0,0,0,0,0,1,0,0,0
"50284",502.84,0,0,0,0,0,0,0,0,0,0
"50285",502.85,0,0,0,0,0,0,0,0,0,0
"50286",502.86,0,0,0,0,0,0,0,0,0,0
"50287",502.87,0,0,0,0,0,0,0,0,0,0
"50288",502.88,0,0,0,0,0,0,0,0,0,0
"50289",502.89,0,0,0,0,0,0,0,0,0,0
"50290",502.9,0,0,0,0,0,0,0,0,0,0
"50291",502.91,0,0,0,0,0,0,1,0,0,0
"50292",502.92,0,0,0,0,0,0,1,0,1,1
"50293",502.93,0,0,0,0,0,0,1,0,1,0
"50294",502.94,0,0,0,0,0,0,0,0,0,0
"50295",502.95,0,0,0,0,0,0,0,0,0,1
"50296",502.96,0,0,0,0,0,1,0,0,0,0
"50297",502.97,0,1,0,0,0,0,1,0,0,0
"50298",502.98,0,0,0,0,0,2,0,0,0,2
"50299",502.99,0,1,0,0,0,2,0,0,0,1
"50300",503,0,0,0,0,0,0,0,0,0,0
"50301",503.01,0,0,0,0,0,1,0,0,0,0
"50302",503.02,0,0,0,0,0,0,0,0,0,0
"50303",503.03,0,0,0,0,0,0,0,0,0,0
"50304",503.04,0,0,0,0,0,0,0,0,0,0
"50305",503.05,0,1,0,0,0,0,1,0,0,1
"50306",503.06,0,0,0,0,0,0,1,0,0,1
"50307",503.07,0,0,0,0,0,0,0,0,0,1
"50308",503.08,0,1,0,0,0,2,0,0,0,1
"50309",503.09,0,0,0,0,0,0,0,0,0,1
"50310",503.1,0,0,0,0,0,1,0,0,0,1
"50311",503.11,0,0,0,0,0,0,1,0,0,0
"50312",503.12,0,0,0,0,0,0,0,0,0,0
"50313",503.13,0,0,1,0,0,0,0,0,0,0
"50314",503.14,0,0,0,0,0,0,0,0,0,0
"50315",503.15,0,0,0,0,0,0,0,0,0,1
"50316",503.16,0,1,0,0,0,0,0,0,0,0
"50317",503.17,0,0,0,0,0,0,0,0,0,1
"50318",503.18,0,1,0,0,0,0,0,0,0,1
"50319",503.19,0,0,0,0,0,0,0,0,0,1
"50320",503.2,0,0,0,0,0,0,1,0,0,1
"50321",503.21,0,1,0,0,0,0,0,0,0,0
"50322",503.22,0,0,0,0,0,0,0,0,0,0
"50323",503.23,0,0,0,0,0,0,0,0,0,0
"50324",503.24,0,0,0,0,0,0,0,0,0,2
"50325",503.25,0,0,0,0,0,0,0,0,0,0
"50326",503.26,0,0,0,0,0,0,1,0,0,0
"50327",503.27,0,1,0,0,0,0,1,1,0,1
"50328",503.28,0,0,0,0,0,0,1,0,0,0
"50329",503.29,0,0,0,0,0,0,0,0,0,0
"50330",503.3,0,0,0,0,0,0,0,0,0,0
"50331",503.31,0,0,1,0,0,0,0,0,0,0
"50332",503.32,0,0,0,0,0,0,0,0,0,0
"50333",503.33,0,1,0,0,0,0,1,0,0,0
"50334",503.34,0,0,0,0,0,0,0,0,0,0
"50335",503.35,0,0,0,0,0,0,0,0,0,0
"50336",503.36,0,0,0,0,0,0,0,0,0,0
"50337",503.37,0,0,0,0,0,0,0,0,0,0
"50338",503.38,0,1,0,0,0,0,0,0,0,1
"50339",503.39,0,0,0,0,0,0,1,0,0,0
"50340",503.4,0,0,0,0,0,0,1,0,0,0
"50341",503.41,0,0,0,0,0,0,0,0,0,0
"50342",503.42,0,0,0,0,0,0,0,0,0,0
"50343",503.43,0,0,0,0,0,0,0,0,0,0
"50344",503.44,0,0,0,0,0,0,0,0,0,0
"50345",503.45,0,0,0,0,0,0,0,0,0,0
"50346",503.46,0,0,0,0,0,0,0,0,0,0
"50347",503.47,0,0,0,0,0,0,0,0,0,0
"50348",503.48,0,1,0,0,0,0,0,0,0,0
"50349",503.49,0,0,0,0,0,0,0,0,0,0
"50350",503.5,0,0,0,0,0,0,0,0,0,1
"50351",503.51,0,0,0,0,0,0,0,0,0,0
"50352",503.52,0,0,0,0,0,0,0,0,0,0
"50353",503.53,0,0,0,0,0,0,0,0,0,0
"50354",503.54,0,1,0,0,0,0,1,0,0,0
"50355",503.55,1,0,0,0,0,0,2,0,0,0
"50356",503.56,1,1,0,0,0,0,1,0,0,0
"50357",503.57,0,1,0,0,0,0,0,0,0,0
"50358",503.58,0,0,0,0,0,0,2,0,0,0
"50359",503.59,0,0,0,0,0,0,1,0,0,0
"50360",503.6,0,1,0,0,0,0,0,0,0,0
"50361",503.61,0,0,0,0,0,0,1,0,0,0
"50362",503.62,0,0,0,0,0,0,1,0,0,0
"50363",503.63,0,0,0,0,0,0,0,0,0,0
"50364",503.64,0,0,0,0,0,0,0,0,0,0
"50365",503.65,0,0,0,0,0,0,1,0,0,0
"50366",503.66,0,0,0,0,0,0,0,0,0,1
"50367",503.67,0,1,0,0,0,0,0,0,0,0
"50368",503.68,0,0,0,0,0,1,0,0,0,0
"50369",503.69,0,0,0,0,0,0,0,0,0,0
"50370",503.7,0,0,0,0,0,0,1,0,0,0
"50371",503.71,0,0,0,0,0,0,1,0,0,0
"50372",503.72,0,0,0,0,0,0,0,0,0,0
"50373",503.73,1,1,0,0,0,1,1,0,0,0
"50374",503.74,0,0,0,0,0,0,0,0,0,0
"50375",503.75,0,1,0,0,0,0,0,0,0,1
"50376",503.76,0,0,0,0,0,1,0,0,0,1
"50377",503.77,0,0,0,0,0,0,0,1,0,1
"50378",503.78,0,0,0,0,0,0,0,0,0,0
"50379",503.79,0,0,0,0,0,0,0,0,0,0
"50380",503.8,0,0,0,0,0,0,0,0,0,0
"50381",503.81,1,1,0,0,0,0,0,0,0,1
"50382",503.82,0,0,0,0,0,0,0,0,0,0
"50383",503.83,0,1,0,0,0,1,1,0,0,1
"50384",503.84,0,1,0,0,0,0,1,0,0,0
"50385",503.85,0,0,0,0,0,1,1,0,0,1
"50386",503.86,0,0,0,0,0,1,0,0,0,0
"50387",503.87,0,0,0,0,0,0,1,0,0,0
"50388",503.88,0,0,0,0,0,1,1,0,0,0
"50389",503.89,1,0,0,0,0,0,0,0,0,0
"50390",503.9,0,0,0,0,0,0,1,0,0,1
"50391",503.91,0,0,0,0,0,0,0,0,0,0
"50392",503.92,0,0,0,0,0,0,0,0,0,0
"50393",503.93,0,0,0,0,0,0,0,0,0,0
"50394",503.94,0,0,0,0,0,0,1,0,0,0
"50395",503.95,0,0,0,0,0,0,0,0,0,2
"50396",503.96,0,0,0,0,1,0,2,0,0,1
"50397",503.97,0,0,0,0,0,0,1,0,0,1
"50398",503.98,0,0,0,0,0,0,1,1,0,0
"50399",503.99,0,0,0,0,0,0,0,0,0,0
"50400",504,0,0,0,0,0,0,0,0,0,0
"50401",504.01,0,0,0,0,0,0,1,0,0,0
"50402",504.02,0,0,0,0,0,1,2,1,0,0
"50403",504.03,0,1,0,0,0,1,0,0,0,0
"50404",504.04,0,1,0,0,0,0,0,0,0,1
"50405",504.05,0,0,0,0,0,0,1,0,0,1
"50406",504.06,0,0,0,0,1,0,0,0,0,2
"50407",504.07,0,0,0,0,0,0,0,0,0,0
"50408",504.08,0,0,0,0,0,0,0,0,0,0
"50409",504.09,0,0,0,0,0,0,0,0,0,1
"50410",504.1,0,0,0,0,0,0,1,0,0,2
"50411",504.11,0,0,0,0,0,0,0,0,0,1
"50412",504.12,0,0,0,0,0,0,0,0,0,1
"50413",504.13,0,0,0,0,0,0,0,0,0,0
"50414",504.14,0,0,0,0,0,0,0,0,0,0
"50415",504.15,0,0,0,0,0,0,0,0,0,0
"50416",504.16,0,0,0,0,0,0,0,0,0,0
"50417",504.17,0,0,0,0,0,0,0,0,0,0
"50418",504.18,0,0,0,0,0,0,1,0,0,0
"50419",504.19,0,0,0,0,0,0,1,0,0,0
"50420",504.2,0,0,0,0,0,0,1,0,0,0
"50421",504.21,0,0,0,0,0,0,2,0,0,0
"50422",504.22,0,0,0,0,0,0,0,0,0,0
"50423",504.23,0,0,0,0,0,0,3,0,0,0
"50424",504.24,0,0,0,0,0,0,1,0,0,0
"50425",504.25,0,0,0,0,0,0,1,0,0,1
"50426",504.26,0,0,0,0,0,0,1,0,0,0
"50427",504.27,0,0,0,0,0,0,1,0,0,0
"50428",504.28,0,0,0,0,0,0,0,0,0,0
"50429",504.29,0,0,0,0,0,0,0,0,0,0
"50430",504.3,0,0,0,0,0,0,0,0,0,0
"50431",504.31,0,0,0,0,0,0,0,0,0,0
"50432",504.32,0,0,0,0,0,0,1,0,0,0
"50433",504.33,0,0,0,0,0,0,0,0,0,0
"50434",504.34,0,0,0,0,0,0,2,0,0,0
"50435",504.35,0,0,0,0,0,0,0,0,0,0
"50436",504.36,0,0,0,0,0,0,1,0,0,0
"50437",504.37,0,1,0,0,0,0,1,0,0,0
"50438",504.38,0,0,0,0,0,0,0,0,0,1
"50439",504.39,0,0,0,0,0,0,1,0,0,0
"50440",504.4,0,0,0,0,0,0,2,2,0,0
"50441",504.41,0,0,0,0,0,0,1,1,0,0
"50442",504.42,1,0,0,0,0,0,1,0,0,2
"50443",504.43,0,0,1,0,0,0,1,0,0,1
"50444",504.44,0,0,0,0,0,0,1,0,0,2
"50445",504.45,0,0,0,0,0,0,1,0,0,0
"50446",504.46,0,0,0,0,0,0,0,0,0,0
"50447",504.47,0,0,0,0,0,0,1,0,0,1
"50448",504.48,0,0,2,0,0,0,0,0,0,1
"50449",504.49,0,0,0,0,0,0,0,0,0,0
"50450",504.5,0,0,0,0,0,0,0,0,0,0
"50451",504.51,0,0,0,0,0,0,1,0,0,2
"50452",504.52,0,1,0,0,0,0,0,0,0,0
"50453",504.53,0,0,0,0,0,0,2,0,0,0
"50454",504.54,0,0,0,0,0,0,0,0,0,0
"50455",504.55,0,0,0,0,0,1,0,0,0,0
"50456",504.56,0,0,0,0,0,0,1,0,0,0
"50457",504.57,0,0,0,0,0,0,0,0,0,0
"50458",504.58,0,0,0,0,0,0,0,0,0,0
"50459",504.59,0,0,0,2,0,0,1,0,0,0
"50460",504.6,0,0,0,0,0,0,0,1,0,1
"50461",504.61,0,0,0,0,0,0,1,0,0,0
"50462",504.62,0,0,0,0,0,0,0,0,0,0
"50463",504.63,0,1,0,0,0,0,0,0,0,0
"50464",504.64,1,1,0,0,0,0,0,0,0,0
"50465",504.65,0,2,0,1,0,0,0,0,0,0
"50466",504.66,0,3,0,1,0,0,0,0,0,0
"50467",504.67,0,0,0,0,0,0,0,0,0,0
"50468",504.68,0,0,0,0,0,0,0,0,0,0
"50469",504.69,1,0,0,0,0,0,3,0,0,0
"50470",504.7,0,0,0,0,0,0,0,0,0,0
"50471",504.71,0,0,0,0,0,0,0,0,0,1
"50472",504.72,0,0,0,0,0,0,0,0,0,0
"50473",504.73,0,0,0,0,0,0,0,1,1,0
"50474",504.74,0,1,0,0,0,0,1,0,0,1
"50475",504.75,0,1,0,0,0,0,0,0,0,1
"50476",504.76,0,2,0,0,0,0,0,0,0,2
"50477",504.77,0,0,0,0,0,0,0,0,0,2
"50478",504.78,0,0,0,0,0,0,0,0,0,3
"50479",504.79,1,0,0,0,0,0,0,0,1,0
"50480",504.8,0,0,0,0,0,0,0,0,0,0
"50481",504.81,0,0,0,0,0,0,0,0,0,0
"50482",504.82,0,0,0,0,0,0,1,0,0,0
"50483",504.83,0,0,0,0,0,0,0,0,0,0
"50484",504.84,0,0,0,0,0,0,1,0,0,0
"50485",504.85,0,0,0,0,0,0,0,0,0,0
"50486",504.86,1,0,0,0,0,0,1,0,1,0
"50487",504.87,0,0,0,0,0,0,0,0,0,0
"50488",504.88,0,0,0,0,0,0,0,1,0,0
"50489",504.89,0,0,0,0,0,0,0,0,0,0
"50490",504.9,0,1,0,0,0,0,1,0,0,0
"50491",504.91,0,0,0,0,0,0,0,0,0,2
"50492",504.92,0,0,0,0,0,0,0,0,0,0
"50493",504.93,0,0,0,0,0,0,0,0,0,0
"50494",504.94,0,0,0,0,0,0,0,0,0,0
"50495",504.95,0,0,0,0,0,0,0,0,0,0
"50496",504.96,0,0,1,1,0,1,0,0,0,0
"50497",504.97,0,0,0,1,0,0,0,0,0,1
"50498",504.98,0,0,0,0,0,0,0,0,0,1
"50499",504.99,0,0,0,0,0,0,0,1,0,0
"50500",505,0,2,0,0,0,0,0,0,0,0
"50501",505.01,1,1,0,0,0,0,0,0,0,0
"50502",505.02,0,0,0,0,0,0,0,0,0,0
"50503",505.03,0,1,0,0,0,0,0,0,0,1
"50504",505.04,0,0,0,0,0,0,0,0,0,0
"50505",505.05,0,0,0,0,0,0,0,0,0,0
"50506",505.06,0,0,0,0,1,0,0,0,0,1
"50507",505.07,0,0,0,0,0,0,0,0,0,0
"50508",505.08,1,0,0,0,0,0,1,0,0,0
"50509",505.09,0,0,0,0,0,0,0,0,0,0
"50510",505.1,0,0,0,0,0,0,0,0,0,0
"50511",505.11,0,0,0,0,0,0,0,0,0,0
"50512",505.12,0,0,0,0,0,0,0,0,0,0
"50513",505.13,0,0,0,0,0,0,0,0,0,0
"50514",505.14,0,0,0,0,0,0,0,0,0,0
"50515",505.15,0,0,0,0,0,0,0,0,0,0
"50516",505.16,0,0,0,0,0,0,1,0,0,0
"50517",505.17,0,0,0,0,0,0,0,0,0,0
"50518",505.18,0,0,0,0,0,0,0,0,0,0
"50519",505.19,0,0,0,0,0,0,0,0,0,1
"50520",505.2,0,0,0,0,0,0,0,0,0,0
"50521",505.21,0,0,0,0,0,0,1,0,0,0
"50522",505.22,0,0,0,0,0,0,0,0,0,0
"50523",505.23,0,0,0,0,0,0,1,0,0,0
"50524",505.24,0,0,0,0,0,0,1,0,0,0
"50525",505.25,0,0,0,0,0,0,0,0,0,0
"50526",505.26,0,0,0,0,0,0,1,0,0,0
"50527",505.27,0,0,0,0,0,0,1,0,0,0
"50528",505.28,0,0,0,0,0,0,0,0,0,2
"50529",505.29,0,0,0,0,0,0,0,0,0,0
"50530",505.3,0,0,0,0,0,0,0,0,0,1
"50531",505.31,0,0,0,0,0,0,0,0,0,0
"50532",505.32,0,0,0,0,0,0,0,0,0,0
"50533",505.33,0,0,0,0,0,0,0,0,0,0
"50534",505.34,0,0,0,0,0,1,1,0,0,0
"50535",505.35,0,0,0,0,0,1,0,0,0,0
"50536",505.36,0,0,0,0,0,0,0,0,0,0
"50537",505.37,0,0,0,0,0,0,0,0,0,0
"50538",505.38,0,0,0,0,0,0,0,0,0,0
"50539",505.39,0,0,0,0,0,0,0,0,0,0
"50540",505.4,0,0,1,0,0,0,0,0,0,0
"50541",505.41,0,0,1,0,0,0,1,0,0,0
"50542",505.42,0,0,0,0,0,0,1,0,0,0
"50543",505.43,0,0,0,0,0,0,1,0,0,0
"50544",505.44,0,0,0,0,0,0,0,0,0,0
"50545",505.45,0,0,0,0,0,0,0,0,0,0
"50546",505.46,0,0,0,0,0,0,0,0,0,0
"50547",505.47,0,0,0,0,0,0,0,0,0,0
"50548",505.48,0,0,0,0,0,0,0,0,0,0
"50549",505.49,0,0,0,0,0,0,0,0,0,0
"50550",505.5,0,0,0,0,0,0,0,0,0,0
"50551",505.51,0,0,0,0,0,0,0,0,0,0
"50552",505.52,0,0,0,0,0,0,0,0,0,0
"50553",505.53,0,0,0,0,0,0,0,0,0,0
"50554",505.54,0,0,0,0,0,0,0,0,0,0
"50555",505.55,0,0,0,0,0,0,0,0,0,0
"50556",505.56,0,0,0,0,0,0,0,0,0,0
"50557",505.57,0,0,0,0,0,0,1,0,0,1
"50558",505.58,0,0,0,0,0,0,0,0,0,0
"50559",505.59,0,0,0,0,0,0,0,0,0,0
"50560",505.6,0,0,0,0,0,0,0,0,0,0
"50561",505.61,0,0,0,0,0,0,2,0,0,0
"50562",505.62,0,0,0,0,0,0,0,0,0,0
"50563",505.63,0,0,0,0,0,0,0,0,0,0
"50564",505.64,0,0,0,0,0,0,1,0,0,0
"50565",505.65,0,0,0,0,0,0,0,0,0,0
"50566",505.66,0,0,0,0,0,0,1,0,0,0
"50567",505.67,0,0,0,0,0,0,2,0,0,0
"50568",505.68,0,0,0,0,0,0,0,0,0,0
"50569",505.69,0,0,0,0,0,0,0,0,0,0
"50570",505.7,0,0,0,0,0,0,0,0,0,0
"50571",505.71,0,0,0,0,0,0,0,0,0,0
"50572",505.72,0,0,0,0,0,0,0,0,0,0
"50573",505.73,0,0,0,0,0,0,0,0,0,0
"50574",505.74,0,0,0,0,0,0,2,0,0,0
"50575",505.75,0,0,0,0,0,0,0,0,0,0
"50576",505.76,0,0,0,0,0,0,0,0,0,0
"50577",505.77,0,0,0,0,0,0,1,0,0,0
"50578",505.78,0,0,0,0,0,0,0,0,0,0
"50579",505.79,0,0,0,0,0,0,1,0,0,0
"50580",505.8,0,0,0,0,0,0,1,0,0,0
"50581",505.81,0,0,0,0,0,0,1,0,0,0
"50582",505.82,0,0,0,0,0,0,0,0,0,0
"50583",505.83,0,0,0,0,0,0,0,0,0,0
"50584",505.84,0,0,0,0,0,0,0,0,0,0
"50585",505.85,0,0,0,0,0,0,1,0,0,0
"50586",505.86,0,0,0,0,0,0,1,0,0,0
"50587",505.87,0,0,0,0,0,0,0,0,0,0
"50588",505.88,0,1,0,0,0,0,0,0,0,0
"50589",505.89,0,0,0,0,0,0,0,0,0,0
"50590",505.9,0,0,0,0,0,0,0,0,0,0
"50591",505.91,0,0,0,0,0,1,0,0,0,0
"50592",505.92,0,0,0,0,0,0,0,0,0,0
"50593",505.93,0,0,0,0,0,0,0,0,0,0
"50594",505.94,0,0,0,0,0,0,0,0,0,1
"50595",505.95,0,0,0,0,0,0,0,0,0,0
"50596",505.96,0,0,0,0,0,0,1,0,0,0
"50597",505.97,0,0,0,0,0,0,0,0,0,0
"50598",505.98,0,0,0,0,0,0,1,0,0,0
"50599",505.99,0,0,0,0,0,0,0,0,0,0
"50600",506,0,0,0,0,0,0,1,0,0,0
"50601",506.01,0,0,0,0,0,0,0,0,0,0
"50602",506.02,0,0,0,0,0,0,0,0,0,0
"50603",506.03,0,0,0,0,0,0,0,0,0,0
"50604",506.04,0,0,0,0,0,0,1,0,0,0
"50605",506.05,0,0,0,0,0,0,0,0,0,1
"50606",506.06,0,0,0,0,0,0,0,0,0,1
"50607",506.07,0,0,0,0,0,0,0,0,0,0
"50608",506.08,0,0,0,0,0,0,0,0,0,0
"50609",506.09,0,0,0,0,0,0,0,0,0,0
"50610",506.1,0,0,0,0,0,0,0,0,0,0
"50611",506.11,0,0,0,0,0,0,0,0,0,0
"50612",506.12,0,0,0,0,0,0,0,0,0,0
"50613",506.13,0,0,0,0,0,0,0,0,0,0
"50614",506.14,0,0,0,0,0,0,0,0,0,0
"50615",506.15,0,0,0,0,0,0,0,0,0,0
"50616",506.16,0,0,0,0,0,0,0,0,0,1
"50617",506.17,0,0,0,0,0,0,0,0,0,0
"50618",506.18,0,0,0,0,0,0,0,0,0,0
"50619",506.19,0,0,0,0,1,0,2,0,0,0
"50620",506.2,0,0,0,0,0,0,0,0,0,0
"50621",506.21,0,0,0,0,0,0,0,0,0,0
"50622",506.22,0,0,0,0,0,0,0,0,0,0
"50623",506.23,0,0,0,0,0,0,0,0,0,0
"50624",506.24,0,0,0,0,0,0,0,0,0,0
"50625",506.25,0,0,0,0,0,0,0,0,0,0
"50626",506.26,0,0,0,0,0,0,0,0,0,0
"50627",506.27,0,0,0,0,0,0,1,0,0,0
